filenames,labels
./processed_spectrograms/26789_chunk_15.pt,Common Moorhen
./processed_spectrograms/26789_chunk_16.pt,Common Moorhen
./processed_spectrograms/26789_chunk_17.pt,Common Moorhen
./processed_spectrograms/26789_chunk_18.pt,Common Moorhen
./processed_spectrograms/26789_chunk_19.pt,Common Moorhen
./processed_spectrograms/26789_chunk_20.pt,Common Moorhen
./processed_spectrograms/26789_chunk_21.pt,Common Moorhen
./processed_spectrograms/26789_chunk_22.pt,Common Moorhen
./processed_spectrograms/26789_chunk_23.pt,Common Moorhen
./processed_spectrograms/26789_chunk_24.pt,Common Moorhen
./processed_spectrograms/26789_chunk_25.pt,Common Moorhen
./processed_spectrograms/26789_chunk_26.pt,Common Moorhen
./processed_spectrograms/26789_chunk_27.pt,Common Moorhen
./processed_spectrograms/26789_chunk_28.pt,Common Moorhen
./processed_spectrograms/26789_chunk_29.pt,Common Moorhen
./processed_spectrograms/26789_chunk_30.pt,Common Moorhen
./processed_spectrograms/26789_chunk_31.pt,Common Moorhen
./processed_spectrograms/26789_chunk_32.pt,Common Moorhen
./processed_spectrograms/82701_chunk_0.pt,Common Moorhen
./processed_spectrograms/82701_chunk_1.pt,Common Moorhen
./processed_spectrograms/82701_chunk_2.pt,Common Moorhen
./processed_spectrograms/82701_chunk_3.pt,Common Moorhen
./processed_spectrograms/82701_chunk_4.pt,Common Moorhen
./processed_spectrograms/82701_chunk_5.pt,Common Moorhen
./processed_spectrograms/82701_chunk_6.pt,Common Moorhen
./processed_spectrograms/82701_chunk_7.pt,Common Moorhen
./processed_spectrograms/82701_chunk_8.pt,Common Moorhen
./processed_spectrograms/82701_chunk_9.pt,Common Moorhen
./processed_spectrograms/82701_chunk_10.pt,Common Moorhen
./processed_spectrograms/82701_chunk_11.pt,Common Moorhen
./processed_spectrograms/82701_chunk_12.pt,Common Moorhen
./processed_spectrograms/82701_chunk_13.pt,Common Moorhen
./processed_spectrograms/82701_chunk_14.pt,Common Moorhen
./processed_spectrograms/82701_chunk_15.pt,Common Moorhen
./processed_spectrograms/82701_chunk_16.pt,Common Moorhen
./processed_spectrograms/127136_chunk_0.pt,Eurasian Jay
./processed_spectrograms/127136_chunk_1.pt,Eurasian Jay
./processed_spectrograms/127136_chunk_2.pt,Eurasian Jay
./processed_spectrograms/127136_chunk_3.pt,Eurasian Jay
./processed_spectrograms/142908_chunk_0.pt,Eurasian Jay
./processed_spectrograms/142908_chunk_1.pt,Eurasian Jay
./processed_spectrograms/142908_chunk_2.pt,Eurasian Jay
./processed_spectrograms/142908_chunk_3.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_0.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_1.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_2.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_3.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_4.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_5.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_6.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_7.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_8.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_9.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_10.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_11.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_12.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_13.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_14.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_15.pt,Eurasian Jay
./processed_spectrograms/46223_chunk_16.pt,Eurasian Jay
./processed_spectrograms/58571_chunk_0.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_1.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_2.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_3.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_4.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_5.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_6.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_7.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_8.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_9.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_10.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_11.pt,Red-throated Loon
./processed_spectrograms/58571_chunk_12.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_0.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_1.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_2.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_3.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_4.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_5.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_6.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_7.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_8.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_9.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_10.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_11.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_12.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_13.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_14.pt,Red-throated Loon
./processed_spectrograms/58573_chunk_15.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_0.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_1.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_2.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_3.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_4.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_5.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_6.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_7.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_8.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_9.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_10.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_11.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_12.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_13.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_14.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_15.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_16.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_17.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_18.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_19.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_20.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_21.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_22.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_23.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_24.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_25.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_26.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_27.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_28.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_29.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_30.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_31.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_32.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_33.pt,Red-throated Loon
./processed_spectrograms/58579_chunk_34.pt,Red-throated Loon
./processed_spectrograms/53817_chunk_0.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_1.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_2.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_3.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_4.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_5.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_6.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_7.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_8.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_9.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_10.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_11.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_12.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_13.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_14.pt,Eurasian Oystercatcher
./processed_spectrograms/53817_chunk_15.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_0.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_1.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_2.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_3.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_4.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_5.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_6.pt,Eurasian Oystercatcher
./processed_spectrograms/25754_chunk_7.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_0.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_1.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_2.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_3.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_4.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_5.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_6.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_7.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_8.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_9.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_10.pt,Eurasian Oystercatcher
./processed_spectrograms/76241_chunk_11.pt,Eurasian Oystercatcher
./processed_spectrograms/157322_chunk_0.pt,Barn Swallow
./processed_spectrograms/157322_chunk_1.pt,Barn Swallow
./processed_spectrograms/157322_chunk_2.pt,Barn Swallow
./processed_spectrograms/157322_chunk_3.pt,Barn Swallow
./processed_spectrograms/157322_chunk_4.pt,Barn Swallow
./processed_spectrograms/157322_chunk_5.pt,Barn Swallow
./processed_spectrograms/157322_chunk_6.pt,Barn Swallow
./processed_spectrograms/157322_chunk_7.pt,Barn Swallow
./processed_spectrograms/157322_chunk_8.pt,Barn Swallow
./processed_spectrograms/157322_chunk_9.pt,Barn Swallow
./processed_spectrograms/157322_chunk_10.pt,Barn Swallow
./processed_spectrograms/157322_chunk_11.pt,Barn Swallow
./processed_spectrograms/157322_chunk_12.pt,Barn Swallow
./processed_spectrograms/157322_chunk_13.pt,Barn Swallow
./processed_spectrograms/157322_chunk_14.pt,Barn Swallow
./processed_spectrograms/157322_chunk_15.pt,Barn Swallow
./processed_spectrograms/157322_chunk_16.pt,Barn Swallow
./processed_spectrograms/157322_chunk_17.pt,Barn Swallow
./processed_spectrograms/157322_chunk_18.pt,Barn Swallow
./processed_spectrograms/157322_chunk_19.pt,Barn Swallow
./processed_spectrograms/157322_chunk_20.pt,Barn Swallow
./processed_spectrograms/157322_chunk_21.pt,Barn Swallow
./processed_spectrograms/157322_chunk_22.pt,Barn Swallow
./processed_spectrograms/157322_chunk_23.pt,Barn Swallow
./processed_spectrograms/157322_chunk_24.pt,Barn Swallow
./processed_spectrograms/157322_chunk_25.pt,Barn Swallow
./processed_spectrograms/157322_chunk_26.pt,Barn Swallow
./processed_spectrograms/157322_chunk_27.pt,Barn Swallow
./processed_spectrograms/157322_chunk_28.pt,Barn Swallow
./processed_spectrograms/157322_chunk_29.pt,Barn Swallow
./processed_spectrograms/157322_chunk_30.pt,Barn Swallow
./processed_spectrograms/157331_chunk_0.pt,Barn Swallow
./processed_spectrograms/157331_chunk_1.pt,Barn Swallow
./processed_spectrograms/157331_chunk_2.pt,Barn Swallow
./processed_spectrograms/157331_chunk_3.pt,Barn Swallow
./processed_spectrograms/157331_chunk_4.pt,Barn Swallow
./processed_spectrograms/157331_chunk_5.pt,Barn Swallow
./processed_spectrograms/157331_chunk_6.pt,Barn Swallow
./processed_spectrograms/157331_chunk_7.pt,Barn Swallow
./processed_spectrograms/157331_chunk_8.pt,Barn Swallow
./processed_spectrograms/157331_chunk_9.pt,Barn Swallow
./processed_spectrograms/157331_chunk_10.pt,Barn Swallow
./processed_spectrograms/157331_chunk_11.pt,Barn Swallow
./processed_spectrograms/157331_chunk_12.pt,Barn Swallow
./processed_spectrograms/157331_chunk_13.pt,Barn Swallow
./processed_spectrograms/157331_chunk_14.pt,Barn Swallow
./processed_spectrograms/157331_chunk_15.pt,Barn Swallow
./processed_spectrograms/157331_chunk_16.pt,Barn Swallow
./processed_spectrograms/157331_chunk_17.pt,Barn Swallow
./processed_spectrograms/157331_chunk_18.pt,Barn Swallow
./processed_spectrograms/157331_chunk_19.pt,Barn Swallow
./processed_spectrograms/157331_chunk_20.pt,Barn Swallow
./processed_spectrograms/157331_chunk_21.pt,Barn Swallow
./processed_spectrograms/157331_chunk_22.pt,Barn Swallow
./processed_spectrograms/157331_chunk_23.pt,Barn Swallow
./processed_spectrograms/157331_chunk_24.pt,Barn Swallow
./processed_spectrograms/157331_chunk_25.pt,Barn Swallow
./processed_spectrograms/157331_chunk_26.pt,Barn Swallow
./processed_spectrograms/157331_chunk_27.pt,Barn Swallow
./processed_spectrograms/157331_chunk_28.pt,Barn Swallow
./processed_spectrograms/157331_chunk_29.pt,Barn Swallow
./processed_spectrograms/157331_chunk_30.pt,Barn Swallow
./processed_spectrograms/157331_chunk_31.pt,Barn Swallow
./processed_spectrograms/157331_chunk_32.pt,Barn Swallow
./processed_spectrograms/157331_chunk_33.pt,Barn Swallow
./processed_spectrograms/157331_chunk_34.pt,Barn Swallow
./processed_spectrograms/157331_chunk_35.pt,Barn Swallow
./processed_spectrograms/157331_chunk_36.pt,Barn Swallow
./processed_spectrograms/157331_chunk_37.pt,Barn Swallow
./processed_spectrograms/157331_chunk_38.pt,Barn Swallow
./processed_spectrograms/157331_chunk_39.pt,Barn Swallow
./processed_spectrograms/157331_chunk_40.pt,Barn Swallow
./processed_spectrograms/157331_chunk_41.pt,Barn Swallow
./processed_spectrograms/157331_chunk_42.pt,Barn Swallow
./processed_spectrograms/157331_chunk_43.pt,Barn Swallow
./processed_spectrograms/157331_chunk_44.pt,Barn Swallow
./processed_spectrograms/157331_chunk_45.pt,Barn Swallow
./processed_spectrograms/157331_chunk_46.pt,Barn Swallow
./processed_spectrograms/157331_chunk_47.pt,Barn Swallow
./processed_spectrograms/157331_chunk_48.pt,Barn Swallow
./processed_spectrograms/157331_chunk_49.pt,Barn Swallow
./processed_spectrograms/157279_chunk_0.pt,Barn Swallow
./processed_spectrograms/157279_chunk_1.pt,Barn Swallow
./processed_spectrograms/157279_chunk_2.pt,Barn Swallow
./processed_spectrograms/157279_chunk_3.pt,Barn Swallow
./processed_spectrograms/157279_chunk_4.pt,Barn Swallow
./processed_spectrograms/157279_chunk_5.pt,Barn Swallow
./processed_spectrograms/157279_chunk_6.pt,Barn Swallow
./processed_spectrograms/157279_chunk_7.pt,Barn Swallow
./processed_spectrograms/157279_chunk_8.pt,Barn Swallow
./processed_spectrograms/157279_chunk_9.pt,Barn Swallow
./processed_spectrograms/157279_chunk_10.pt,Barn Swallow
./processed_spectrograms/157279_chunk_11.pt,Barn Swallow
./processed_spectrograms/157279_chunk_12.pt,Barn Swallow
./processed_spectrograms/157279_chunk_13.pt,Barn Swallow
./processed_spectrograms/157279_chunk_14.pt,Barn Swallow
./processed_spectrograms/157279_chunk_15.pt,Barn Swallow
./processed_spectrograms/157279_chunk_16.pt,Barn Swallow
./processed_spectrograms/157279_chunk_17.pt,Barn Swallow
./processed_spectrograms/157279_chunk_18.pt,Barn Swallow
./processed_spectrograms/157279_chunk_19.pt,Barn Swallow
./processed_spectrograms/157279_chunk_20.pt,Barn Swallow
./processed_spectrograms/157279_chunk_21.pt,Barn Swallow
./processed_spectrograms/157279_chunk_22.pt,Barn Swallow
./processed_spectrograms/157279_chunk_23.pt,Barn Swallow
./processed_spectrograms/157279_chunk_24.pt,Barn Swallow
./processed_spectrograms/108002_chunk_0.pt,Eurasian Wryneck
./processed_spectrograms/108002_chunk_1.pt,Eurasian Wryneck
./processed_spectrograms/108002_chunk_2.pt,Eurasian Wryneck
./processed_spectrograms/108002_chunk_3.pt,Eurasian Wryneck
./processed_spectrograms/108002_chunk_4.pt,Eurasian Wryneck
./processed_spectrograms/108002_chunk_5.pt,Eurasian Wryneck
./processed_spectrograms/108002_chunk_6.pt,Eurasian Wryneck
./processed_spectrograms/108002_chunk_7.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_0.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_1.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_2.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_3.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_4.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_5.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_6.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_7.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_8.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_9.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_10.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_11.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_12.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_13.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_14.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_15.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_16.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_17.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_18.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_19.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_20.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_21.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_22.pt,Eurasian Wryneck
./processed_spectrograms/133054_chunk_23.pt,Eurasian Wryneck
